year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,deleted,is_accurate,is_pit_lap,is_green,fuel_kg_burned,lap_time_fuel_corr_s,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R,y_fuel_s,a_y_pred,residual_s
2026,Monza,FP2,VER,3,Red Bull Racing,2.0,1.0,MEDIUM,2.0,True,84.719,27.585,28.81,28.324,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.719,87.69710883571248,-2.97810883571249
2026,Monza,FP2,VER,3,Red Bull Racing,3.0,1.0,MEDIUM,3.0,True,142.547,47.386,52.08,43.081,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,142.547,87.69710883571248,54.84989116428751
2026,Monza,FP2,VER,3,Red Bull Racing,4.0,1.0,MEDIUM,4.0,True,85.23,28.107,28.671,28.452,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,85.23,87.69710883571248,-2.46710883571248
2026,Monza,FP2,VER,3,Red Bull Racing,5.0,1.0,MEDIUM,5.0,True,119.903,41.765,39.816,38.322,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,119.903,87.69710883571248,32.20589116428752
2026,Monza,FP2,VER,3,Red Bull Racing,6.0,2.0,MEDIUM,6.0,False,141.483,68.962,36.0,36.521,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,141.483,87.69710883571248,53.78589116428752
2026,Monza,FP2,VER,3,Red Bull Racing,7.0,2.0,MEDIUM,7.0,False,83.95,27.531,28.532,27.887,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,83.95,87.69710883571248,-3.7471088357124813
2026,Monza,FP2,VER,3,Red Bull Racing,8.0,2.0,MEDIUM,8.0,False,126.738,42.605,39.621,44.512,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,126.738,87.69710883571248,39.040891164287515
2026,Monza,FP2,VER,3,Red Bull Racing,9.0,2.0,MEDIUM,9.0,False,121.673,35.288,45.682,40.703,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,121.673,87.69710883571248,33.97589116428752
2026,Monza,FP2,VER,3,Red Bull Racing,10.0,2.0,MEDIUM,10.0,False,83.749,27.474,28.448,27.826999999999998,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,83.749,87.69710883571248,-3.948108835712489
2026,Monza,FP2,VER,3,Red Bull Racing,11.0,2.0,MEDIUM,11.0,False,99.552,32.253,31.6,35.699,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,99.552,87.69710883571248,11.854891164287523
2026,Monza,FP2,VER,3,Red Bull Racing,12.0,3.0,SOFT,1.0,True,,,31.693,36.084,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.54549069325695,
2026,Monza,FP2,VER,3,Red Bull Racing,13.0,3.0,SOFT,2.0,True,83.487,27.371,28.489,27.627,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,83.487,88.54549069325695,-5.058490693256957
2026,Monza,FP2,VER,3,Red Bull Racing,14.0,3.0,SOFT,3.0,True,121.758,44.139,41.652,35.967,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,121.758,88.54549069325695,33.212509306743044
2026,Monza,FP2,VER,3,Red Bull Racing,15.0,3.0,SOFT,4.0,True,83.377,27.492,28.245,27.64,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,83.377,88.54549069325695,-5.168490693256956
2026,Monza,FP2,VER,3,Red Bull Racing,16.0,3.0,SOFT,5.0,True,99.713,33.481,31.469,34.763,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,99.713,88.54549069325695,11.167509306743042
2026,Monza,FP2,VER,3,Red Bull Racing,17.0,4.0,MEDIUM,12.0,False,,,30.059,28.753,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,87.69710883571248,
2026,Monza,FP2,VER,3,Red Bull Racing,18.0,4.0,MEDIUM,13.0,False,86.641,28.546,29.732,28.363,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.641,87.69710883571248,-1.0561088357124788
2026,Monza,FP2,VER,3,Red Bull Racing,19.0,4.0,MEDIUM,14.0,False,86.45,28.498,29.721,28.231,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.45,87.69710883571248,-1.2471088357124813
2026,Monza,FP2,VER,3,Red Bull Racing,20.0,4.0,MEDIUM,15.0,False,86.605,28.437,29.881,28.287,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.605,87.69710883571248,-1.0921088357124802
2026,Monza,FP2,VER,3,Red Bull Racing,21.0,4.0,MEDIUM,16.0,False,86.741,28.248,30.01,28.483,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.741,87.69710883571248,-0.9561088357124845
2026,Monza,FP2,VER,3,Red Bull Racing,22.0,4.0,MEDIUM,17.0,False,86.174,28.256,29.584,28.334,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.174,87.69710883571248,-1.5231088357124776
2026,Monza,FP2,VER,3,Red Bull Racing,23.0,4.0,MEDIUM,18.0,False,90.993,28.441,29.738,32.814,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,90.993,87.69710883571248,3.295891164287511
2026,Monza,FP2,VER,3,Red Bull Racing,24.0,5.0,MEDIUM,19.0,False,113.477,55.166,29.829,28.482,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,113.477,87.69710883571248,25.77989116428752
2026,Monza,FP2,VER,3,Red Bull Racing,25.0,5.0,MEDIUM,20.0,False,86.486,28.601,29.615,28.27,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.486,87.69710883571248,-1.21110883571248
2026,Monza,FP2,VER,3,Red Bull Racing,26.0,5.0,MEDIUM,21.0,False,86.074,28.333,29.455,28.286,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.074,87.69710883571248,-1.623108835712486
2026,Monza,FP2,VER,3,Red Bull Racing,27.0,5.0,MEDIUM,22.0,False,85.841,28.375,29.398,28.068,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,85.841,87.69710883571248,-1.8561088357124902
2026,Monza,FP2,VER,3,Red Bull Racing,28.0,5.0,MEDIUM,23.0,False,134.691,41.367,45.647,47.677,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,134.691,87.69710883571248,46.99389116428752
2026,Monza,FP2,VER,3,Red Bull Racing,29.0,5.0,MEDIUM,24.0,False,,78.949,37.575,41.76,,1,,False,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,87.69710883571248,
2026,Monza,FP2,VER,3,Red Bull Racing,30.0,5.0,MEDIUM,25.0,False,,86.056,32.587,36.803,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,87.69710883571248,
2026,Monza,FP2,BOR,5,Audi,1.0,1.0,HARD,1.0,True,,,38.842,36.629,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.11242759522722,
2026,Monza,FP2,BOR,5,Audi,2.0,1.0,HARD,2.0,True,84.666,27.476,28.752,28.438,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.666,88.11242759522722,-3.4464275952272203
2026,Monza,FP2,BOR,5,Audi,3.0,1.0,HARD,3.0,True,146.147,51.145,55.443,39.559,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,146.147,88.11242759522722,58.034572404772774
2026,Monza,FP2,BOR,5,Audi,4.0,1.0,HARD,4.0,True,84.586,27.716,28.786,28.084,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.586,88.11242759522722,-3.5264275952272186
2026,Monza,FP2,BOR,5,Audi,5.0,1.0,HARD,5.0,True,139.641,55.405,40.381,43.855,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,139.641,88.11242759522722,51.528572404772774
2026,Monza,FP2,BOR,5,Audi,6.0,2.0,HARD,6.0,False,140.41,49.52,43.561,47.329,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,140.41,88.11242759522722,52.29757240477278
2026,Monza,FP2,BOR,5,Audi,7.0,2.0,HARD,7.0,False,84.111,27.646,28.565,27.9,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.111,88.11242759522722,-4.001427595227213
2026,Monza,FP2,BOR,5,Audi,8.0,2.0,HARD,8.0,False,135.557,43.705,42.051,49.801,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,135.557,88.11242759522722,47.44457240477277
2026,Monza,FP2,BOR,5,Audi,9.0,3.0,HARD,9.0,False,118.038,45.764,33.478,38.796,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,118.038,88.11242759522722,29.92557240477278
2026,Monza,FP2,BOR,5,Audi,10.0,3.0,HARD,10.0,False,83.776,27.587,28.404,27.785,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,83.776,88.11242759522722,-4.336427595227221
2026,Monza,FP2,BOR,5,Audi,11.0,3.0,HARD,11.0,False,112.509,34.529,38.285,39.695,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,112.509,88.11242759522722,24.396572404772783
2026,Monza,FP2,BOR,5,Audi,12.0,4.0,SOFT,1.0,True,,,32.09,34.866,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.54549069325695,
2026,Monza,FP2,BOR,5,Audi,13.0,4.0,SOFT,2.0,True,119.221,27.447,49.582,42.192,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,119.221,88.54549069325695,30.675509306743052
2026,Monza,FP2,BOR,5,Audi,14.0,4.0,SOFT,3.0,True,84.059,27.61,28.464,27.985,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.059,88.54549069325695,-4.486490693256954
2026,Monza,FP2,BOR,5,Audi,15.0,4.0,SOFT,4.0,True,144.911,45.093,46.755,53.063,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,144.911,88.54549069325695,56.36550930674305
2026,Monza,FP2,BOR,5,Audi,16.0,5.0,SOFT,5.0,False,137.151,53.123,47.412,36.616,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,137.151,88.54549069325695,48.60550930674306
2026,Monza,FP2,BOR,5,Audi,17.0,5.0,SOFT,6.0,False,89.213,27.728,28.531,32.954,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,89.213,88.54549069325695,0.6675093067430424
2026,Monza,FP2,BOR,5,Audi,18.0,6.0,HARD,12.0,False,,,30.032,28.828,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.11242759522722,
2026,Monza,FP2,BOR,5,Audi,19.0,6.0,HARD,13.0,False,87.408,28.664,29.915,28.829,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.408,88.11242759522722,-0.7044275952272159
2026,Monza,FP2,BOR,5,Audi,20.0,6.0,HARD,14.0,False,87.073,28.584,29.66,28.829,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.073,88.11242759522722,-1.0394275952272238
2026,Monza,FP2,BOR,5,Audi,21.0,6.0,HARD,15.0,False,88.099,28.718,30.251,29.13,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,88.099,88.11242759522722,-0.013427595227213374
2026,Monza,FP2,BOR,5,Audi,22.0,6.0,HARD,16.0,False,106.043,29.115,30.751,46.177,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,106.043,88.11242759522722,17.93057240477279
2026,Monza,FP2,GAS,10,Alpine,1.0,1.0,HARD,1.0,True,,,34.147,32.262,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.11242759522722,
2026,Monza,FP2,GAS,10,Alpine,2.0,1.0,HARD,2.0,True,85.595,27.285,29.075,29.235,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,85.595,88.11242759522722,-2.5174275952272183
2026,Monza,FP2,GAS,10,Alpine,3.0,1.0,HARD,3.0,True,125.587,44.851,43.686,37.05,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,125.587,88.11242759522722,37.474572404772786
2026,Monza,FP2,GAS,10,Alpine,4.0,1.0,HARD,4.0,True,84.571,27.213,28.77,28.588,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.571,88.11242759522722,-3.541427595227219
2026,Monza,FP2,GAS,10,Alpine,5.0,1.0,HARD,5.0,True,123.471,39.923,46.284,37.264,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,123.471,88.11242759522722,35.35857240477279
2026,Monza,FP2,GAS,10,Alpine,6.0,1.0,HARD,6.0,True,84.312,27.295,28.625,28.392,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.312,88.11242759522722,-3.8004275952272195
2026,Monza,FP2,GAS,10,Alpine,7.0,1.0,HARD,7.0,True,124.941,42.753,46.526,35.662,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,124.941,88.11242759522722,36.828572404772785
2026,Monza,FP2,GAS,10,Alpine,8.0,1.0,HARD,8.0,True,84.35,27.269,28.543,28.538,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,84.35,88.11242759522722,-3.762427595227223
2026,Monza,FP2,GAS,10,Alpine,9.0,1.0,HARD,9.0,True,118.335,35.292,39.515,43.528,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,118.335,88.11242759522722,30.222572404772777
2026,Monza,FP2,GAS,10,Alpine,10.0,2.0,SOFT,1.0,True,,,35.294,31.799,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.54549069325695,
2026,Monza,FP2,GAS,10,Alpine,11.0,2.0,SOFT,2.0,True,83.803,27.039,28.392,28.372,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,83.803,88.54549069325695,-4.742490693256954
2026,Monza,FP2,GAS,10,Alpine,12.0,2.0,SOFT,3.0,True,135.675,51.653,44.368,39.654,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,135.675,88.54549069325695,47.12950930674306
2026,Monza,FP2,GAS,10,Alpine,13.0,2.0,SOFT,4.0,True,117.739,40.818,43.903,33.018,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,117.739,88.54549069325695,29.193509306743053
2026,Monza,FP2,GAS,10,Alpine,14.0,2.0,SOFT,5.0,True,83.773,27.15,28.282,28.341,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,83.773,88.54549069325695,-4.772490693256955
2026,Monza,FP2,GAS,10,Alpine,15.0,2.0,SOFT,6.0,True,112.702,34.119,38.417,40.166,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,112.702,88.54549069325695,24.156509306743047
2026,Monza,FP2,GAS,10,Alpine,16.0,3.0,HARD,10.0,False,,,30.214,28.937,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.11242759522722,
2026,Monza,FP2,GAS,10,Alpine,17.0,3.0,HARD,11.0,False,87.339,28.448,29.544,29.347,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.339,88.11242759522722,-0.7734275952272185
2026,Monza,FP2,GAS,10,Alpine,18.0,3.0,HARD,12.0,False,87.027,28.728,29.416,28.883,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.027,88.11242759522722,-1.085427595227216
2026,Monza,FP2,GAS,10,Alpine,19.0,3.0,HARD,13.0,False,87.636,28.426,29.911,29.299,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.636,88.11242759522722,-0.47642759522722145
2026,Monza,FP2,GAS,10,Alpine,20.0,3.0,HARD,14.0,False,87.619,29.133,29.684,28.802,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.619,88.11242759522722,-0.49342759522721735
2026,Monza,FP2,GAS,10,Alpine,21.0,3.0,HARD,15.0,False,86.755,28.324,29.614,28.817,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.755,88.11242759522722,-1.3574275952272217
2026,Monza,FP2,GAS,10,Alpine,22.0,3.0,HARD,16.0,False,86.804,28.503,29.552,28.749,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.804,88.11242759522722,-1.308427595227215
2026,Monza,FP2,GAS,10,Alpine,23.0,3.0,HARD,17.0,False,87.116,28.491,29.656,28.969,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.116,88.11242759522722,-0.9964275952272175
2026,Monza,FP2,GAS,10,Alpine,24.0,3.0,HARD,18.0,False,86.662,28.334,29.646,28.682,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.662,88.11242759522722,-1.450427595227211
2026,Monza,FP2,GAS,10,Alpine,25.0,3.0,HARD,19.0,False,113.252,35.958,36.458,40.836,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,113.252,88.11242759522722,25.139572404772778
2026,Monza,FP2,GAS,10,Alpine,26.0,3.0,HARD,20.0,False,143.779,64.807,36.32,42.652,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,143.779,88.11242759522722,55.66657240477278
2026,Monza,FP2,GAS,10,Alpine,27.0,3.0,HARD,21.0,False,132.849,65.126,31.304,36.419,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,132.849,88.11242759522722,44.73657240477277
2026,Monza,FP2,PER,11,Cadillac,1.0,1.0,MEDIUM,1.0,True,,,37.843,34.81,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,87.69710883571248,
2026,Monza,FP2,PER,11,Cadillac,2.0,1.0,MEDIUM,2.0,True,87.436,28.502,29.851,29.083,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.436,87.69710883571248,-0.2611088357124771
2026,Monza,FP2,PER,11,Cadillac,3.0,1.0,MEDIUM,3.0,True,132.054,48.774,43.974,39.306,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,132.054,87.69710883571248,44.35689116428752
2026,Monza,FP2,PER,11,Cadillac,4.0,1.0,MEDIUM,4.0,True,86.414,28.143,29.328,28.943,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,86.414,87.69710883571248,-1.2831088357124827
2026,Monza,FP2,PER,11,Cadillac,5.0,1.0,MEDIUM,5.0,True,120.059,43.976,41.461,34.622,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,120.059,87.69710883571248,32.36189116428751
2026,Monza,FP2,PER,11,Cadillac,6.0,1.0,MEDIUM,6.0,True,85.951,28.024,29.148,28.779,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,85.951,87.69710883571248,-1.7461088357124908
2026,Monza,FP2,PER,11,Cadillac,7.0,1.0,MEDIUM,7.0,True,111.44,36.91,39.011,35.519,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,111.44,87.69710883571248,23.742891164287514
2026,Monza,FP2,PER,11,Cadillac,8.0,1.0,MEDIUM,8.0,True,85.483,27.811,29.058,28.614,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,85.483,87.69710883571248,-2.21410883571248
2026,Monza,FP2,PER,11,Cadillac,9.0,1.0,MEDIUM,9.0,True,115.194,37.743,38.182,39.269,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,115.194,87.69710883571248,27.49689116428752
2026,Monza,FP2,PER,11,Cadillac,10.0,2.0,SOFT,1.0,True,,,35.218,34.46,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.54549069325695,
2026,Monza,FP2,PER,11,Cadillac,11.0,2.0,SOFT,2.0,True,85.198,27.7,29.088,28.41,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,85.198,88.54549069325695,-3.347490693256958
2026,Monza,FP2,PER,11,Cadillac,12.0,2.0,SOFT,3.0,True,130.008,44.512,44.183,41.313,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,130.008,88.54549069325695,41.46250930674306
2026,Monza,FP2,PER,11,Cadillac,13.0,2.0,SOFT,4.0,True,117.373,40.831,43.053,33.489,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,117.373,88.54549069325695,28.827509306743053
2026,Monza,FP2,PER,11,Cadillac,14.0,2.0,SOFT,5.0,True,85.082,27.636,28.955,28.491,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,85.082,88.54549069325695,-3.463490693256958
2026,Monza,FP2,PER,11,Cadillac,15.0,2.0,SOFT,6.0,True,117.279,38.926,39.524,38.829,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,117.279,88.54549069325695,28.733509306743045
2026,Monza,FP2,PER,11,Cadillac,16.0,3.0,SOFT,7.0,False,,,32.332,29.903,,1,,False,True,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.54549069325695,
2026,Monza,FP2,PER,11,Cadillac,17.0,3.0,SOFT,8.0,False,88.961,28.954,30.705,29.302,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,88.961,88.54549069325695,0.4155093067430471
2026,Monza,FP2,PER,11,Cadillac,18.0,3.0,SOFT,9.0,False,88.97,29.042,30.638,29.29,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,88.97,88.54549069325695,0.42450930674304743
2026,Monza,FP2,PER,11,Cadillac,19.0,3.0,SOFT,10.0,False,88.357,28.906,30.26,29.191,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,88.357,88.54549069325695,-0.1884906932569521
2026,Monza,FP2,PER,11,Cadillac,20.0,3.0,SOFT,11.0,False,88.293,28.906,30.236,29.151,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,88.293,88.54549069325695,-0.25249069325694506
2026,Monza,FP2,PER,11,Cadillac,21.0,3.0,SOFT,12.0,False,88.677,29.039,30.548000000000002,29.09,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,88.677,88.54549069325695,0.13150930674305528
2026,Monza,FP2,PER,11,Cadillac,22.0,3.0,SOFT,13.0,False,87.892,28.713,30.272,28.907,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,87.892,88.54549069325695,-0.6534906932569555
2026,Monza,FP2,PER,11,Cadillac,23.0,3.0,SOFT,14.0,False,88.211,28.603,30.673000000000002,28.935,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,88.211,88.54549069325695,-0.3344906932569529
2026,Monza,FP2,PER,11,Cadillac,24.0,3.0,SOFT,15.0,False,90.946,31.005,30.848,29.093,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,90.946,88.54549069325695,2.4005093067430465
2026,Monza,FP2,PER,11,Cadillac,25.0,3.0,SOFT,16.0,False,90.253,29.521,31.159,29.573,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,90.253,88.54549069325695,1.7075093067430487
2026,Monza,FP2,PER,11,Cadillac,26.0,3.0,SOFT,17.0,False,126.848,41.644,39.339,45.865,,1,,True,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,126.848,88.54549069325695,38.30250930674305
2026,Monza,FP2,PER,11,Cadillac,27.0,3.0,SOFT,18.0,False,,87.708,37.977,42.548,,1,,False,False,True,,,5.0,33.742168674698796,54.94819277108432,False,0.0,0.0,0.0,0.0,0.0,,88.54549069325695,
