year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,is_accurate,is_pit_lap,is_green,fuel_kg_burned,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R,y_fuel_s,a_y_pred,residual_s
2026,Silverstone,R,PER,11,Cadillac,7.0,1.0,MEDIUM,7.0,True,97.311,30.723,39.97,26.618,15.0,1,True,False,True,10.8,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.635,91.72335749127973,5.911642508720277
2026,Silverstone,R,PER,11,Cadillac,8.0,1.0,MEDIUM,8.0,True,97.54,30.948,39.764,26.828,15.0,1,True,False,True,12.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.918,91.72335749127973,6.194642508720278
2026,Silverstone,R,PER,11,Cadillac,9.0,1.0,MEDIUM,9.0,True,97.662,30.901,40.02,26.741,15.0,1,True,False,True,14.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.09400000000001,91.72335749127973,6.37064250872028
2026,Silverstone,R,PER,11,Cadillac,10.0,1.0,MEDIUM,10.0,True,97.773,30.951,40.092,26.73,15.0,1,True,False,True,16.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.259,91.72335749127973,6.535642508720272
2026,Silverstone,R,PER,11,Cadillac,11.0,1.0,MEDIUM,11.0,True,97.545,30.966,39.785,26.794,15.0,1,True,False,True,18.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.08500000000001,91.72335749127973,6.36164250872028
2026,Silverstone,R,PER,11,Cadillac,12.0,1.0,MEDIUM,12.0,True,97.825,30.844,40.206,26.775,16.0,1,True,False,True,19.8,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.419,91.72335749127973,6.695642508720269
2026,Silverstone,R,PER,11,Cadillac,13.0,1.0,MEDIUM,13.0,True,97.294,30.693,39.892,26.709,16.0,1,True,False,True,21.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.942,91.72335749127973,6.218642508720265
2026,Silverstone,R,PER,11,Cadillac,14.0,1.0,MEDIUM,14.0,True,97.156,30.579,39.77,26.807,16.0,1,True,False,True,23.400000000000002,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.858,91.72335749127973,6.134642508720276
2026,Silverstone,R,PER,11,Cadillac,15.0,1.0,MEDIUM,15.0,True,96.975,30.727,39.731,26.517,16.0,1,True,False,True,25.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.731,91.72335749127973,6.0076425087202665
2026,Silverstone,R,PER,11,Cadillac,16.0,1.0,MEDIUM,16.0,True,97.265,30.784,39.769,26.712,16.0,1,True,False,True,27.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.075,91.72335749127973,6.351642508720275
