year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,is_accurate,is_pit_lap,is_green,fuel_kg_burned,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R
2026,Silverstone,FP1,LEC,16,Ferrari,19.0,3.0,HARD,19.0,False,92.965,29.892,37.301,25.772,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,20.0,3.0,HARD,20.0,False,92.445,29.627,37.236,25.582,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,23.0,4.0,SOFT,2.0,True,90.039,28.747,36.471,24.821,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,25.0,4.0,SOFT,4.0,True,89.859,28.743,36.405,24.711,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,27.0,4.0,SOFT,6.0,True,107.404,34.57,44.234,28.6,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,28.0,4.0,SOFT,7.0,True,90.287,28.918,36.233,25.136,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,2.0,1.0,HARD,2.0,True,98.716,31.651,40.373,26.692,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,3.0,1.0,HARD,3.0,True,96.367,30.643,39.546,26.178,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,5.0,1.0,HARD,5.0,True,95.271,29.988,38.8,26.483,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,8.0,2.0,HARD,8.0,False,95.058,29.944,38.93,26.184,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,10.0,2.0,HARD,10.0,False,94.789,29.841,38.723,26.225,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,16.0,3.0,SOFT,5.0,True,93.842,29.593,38.316,25.933,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,19.0,4.0,MEDIUM,2.0,True,93.13,29.377,38.048,25.705,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,21.0,4.0,MEDIUM,4.0,True,93.225,29.341,37.844,26.04,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,23.0,4.0,MEDIUM,6.0,True,119.523,37.655,48.045,33.823,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,STR,18,Aston Martin,25.0,4.0,MEDIUM,8.0,True,123.432,36.4,44.867,42.165,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
