session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative,event
R,23,ALB,8.0,2.0,HARD,6.0,97.882,87.4,5.176149732573829,inf,0,25.3,41.5,6.771292901542311,3.354395191168884,0.0243927477181661,10,0,31.60000000000001,0.0,18.6,-9.0,1,Silverstone
R,23,ALB,9.0,2.0,HARD,7.0,97.185,85.6,5.288267030694535,inf,0,25.2,42.4,6.707377854468444,3.266500121169826,0.0202776711025415,9,0,34.09999999999998,0.0,18.2,-10.8,1,Silverstone
R,23,ALB,10.0,2.0,HARD,8.0,97.124,83.8,5.384495062789089,inf,0,25.2,42.4,6.942418606196076,3.508194277768657,0.0248728523946777,13,0,36.09999999999999,0.0,17.5,-12.6,1,Silverstone
R,23,ALB,11.0,2.0,HARD,9.0,97.148,82.0,5.480638923341991,inf,0,25.0,42.4,6.906175545331941,3.5590341249190454,0.0392703054294412,16,0,31.699999999999992,0.0,17.900000000000002,-14.4,1,Silverstone
R,23,ALB,12.0,2.0,HARD,10.0,100.539,80.2,5.575949103146316,inf,1,25.0,42.4,5.726382341590378,3.022514550672147,0.2963909215647868,13,0,27.800000000000026,0.0,21.1,-16.2,1,Silverstone
R,23,ALB,13.0,2.0,HARD,11.0,99.328,78.4,5.659482215759621,inf,1,25.0,43.8,6.034352874733659,3.119181523258612,0.4844139171476037,13,0,23.700000000000006,0.0,22.200000000000003,-18.0,1,Silverstone
R,23,ALB,16.0,3.0,MEDIUM,1.0,96.453,73.0,5.872117789475416,inf,0,24.9,42.6,6.647658709129475,3.3013777674246967,0.0276706210401431,10,0,33.2,0.0,18.2,0.0,1,Silverstone
R,23,ALB,17.0,3.0,MEDIUM,2.0,96.659,71.2,5.921578419643816,inf,0,25.5,41.4,6.70291372090531,3.3785750920975337,0.0148046040774158,10,0,34.3,0.0,18.1,-1.8,1,Silverstone
R,23,ALB,18.0,3.0,MEDIUM,3.0,96.373,69.4,5.973809611869261,inf,0,25.3,41.5,6.7755468976747935,3.532679830141835,0.1091766858618686,10,0,35.499999999999986,0.0,18.0,-3.6,1,Silverstone
R,23,ALB,19.0,3.0,MEDIUM,4.0,96.387,67.6,6.021023349349527,inf,0,25.5,40.8,6.797940798741603,3.4620908451343926,0.0359355409923017,11,0,36.2,0.0,17.3,-5.4,1,Silverstone
R,23,ALB,20.0,3.0,MEDIUM,5.0,109.164,65.8,6.066108090103747,inf,1,25.5,41.6,5.545281137809743,4.109776102354191,2.0239203233540506,8,0,27.799999999999983,0.0,24.700000000000003,-7.2,0,Silverstone
R,23,ALB,21.0,3.0,MEDIUM,6.0,96.902,64.0,6.107022887742255,inf,0,25.5,41.5,6.7458296847374495,3.438013410998452,0.0146626430387521,10,0,33.10000000000001,0.0,18.6,-9.0,1,Silverstone
R,23,ALB,22.0,3.0,MEDIUM,7.0,96.85,62.2,6.142037405587356,inf,0,25.3,41.3,6.712329166421648,3.7753521240585752,0.2918859336832926,10,0,35.4,0.0,17.7,-10.8,1,Silverstone
R,23,ALB,25.0,4.0,SOFT,1.0,94.897,56.8,6.272877006546167,inf,0,25.2,39.3,6.834523931406599,3.4774153275219506,0.0611779294964055,12,0,31.20000000000001,0.0,16.6,0.0,1,Silverstone
R,23,ALB,26.0,4.0,SOFT,2.0,95.09,55.0,6.3080984415095305,inf,0,25.0,38.7,6.732797151184906,3.342884460510977,0.0488310521857074,10,0,33.90000000000001,0.0,15.6,-1.8,1,Silverstone
R,23,ALB,27.0,4.0,SOFT,3.0,95.574,53.2,6.338594078203183,inf,0,24.9,38.1,6.706621469318583,3.3249466207991505,0.012892859678369,11,0,36.60000000000003,0.0,17.5,-3.6,1,Silverstone
R,23,ALB,28.0,4.0,SOFT,4.0,95.493,51.4,6.369900982828227,inf,0,25.0,37.5,6.790223307692973,3.404450471375725,0.0182609456218513,12,0,34.300000000000004,0.0,17.5,-5.4,1,Silverstone
R,23,ALB,29.0,4.0,SOFT,5.0,95.253,49.6,6.403574197934815,inf,0,25.0,38.8,6.687578544324776,3.20032640557175,0.0079226003729934,11,0,35.20000000000001,0.0,16.5,-7.2,1,Silverstone
R,23,ALB,30.0,4.0,SOFT,6.0,97.374,47.8,6.439350371100098,inf,1,25.0,37.7,6.806691682314181,3.434941438341085,0.1202214333863437,12,0,32.50000000000004,0.0,18.2,-9.0,1,Silverstone
R,23,ALB,31.0,4.0,SOFT,7.0,97.85,46.0,6.473890696352274,inf,1,25.8,37.7,6.170564905112209,3.8871860557964872,1.0640421563407223,12,0,31.50000000000001,0.0,19.9,-10.8,1,Silverstone
R,23,ALB,32.0,4.0,SOFT,8.0,95.828,44.2,6.504288173536645,inf,0,25.5,38.3,6.768736426251239,3.5020440571317804,0.0447295718072178,10,0,33.19999999999999,0.0,18.0,-12.6,1,Silverstone
R,23,ALB,33.0,4.0,SOFT,9.0,95.737,42.4,6.530877627725885,inf,0,25.6,38.9,6.599179026928124,3.365444208575462,0.1754903027718946,10,0,31.70000000000002,0.0,17.5,-14.4,1,Silverstone
R,23,ALB,34.0,4.0,SOFT,10.0,95.537,40.6,6.559615237493242,inf,0,25.4,38.9,6.78913332162352,3.3921049409281974,0.0401224237855739,9,0,37.600000000000016,0.0,16.5,-16.2,1,Silverstone
R,23,ALB,37.0,5.0,SOFT,1.0,98.129,35.2,6.637258031284457,inf,1,25.3,38.8,5.3256567120402,3.164955816842293,1.0268049548875997,11,0,16.80000000000001,0.0,18.8,0.0,1,Silverstone
R,23,ALB,38.0,5.0,SOFT,2.0,94.169,33.39999999999999,6.664409020350408,inf,0,25.4,38.4,6.715775705453521,3.296671608810846,0.0375371102761952,12,0,32.39999999999999,0.0,15.7,-1.8,1,Silverstone
R,23,ALB,39.0,5.0,SOFT,3.0,94.562,31.599999999999994,6.689599269178967,inf,0,25.4,38.8,6.510610620149112,3.303328411529691,0.0162190901176907,11,0,31.8,0.0,17.2,-3.6,1,Silverstone
R,23,ALB,42.0,6.0,SOFT,1.0,93.867,26.200000000000003,6.761572768804055,inf,0,25.4,38.2,6.56267777936217,3.2366853585170468,0.0580773325820529,15,0,30.30000000000002,0.0,13.7,0.0,1,Silverstone
R,27,HUL,1.0,1.0,MEDIUM,1.0,105.779,100.0,2.70805020110221,inf,1,24.4,40.6,5.257803675552095,6.553116410448825,1.820899809603038,11,0,25.500000000000007,0.0,18.1,0.0,0,Silverstone
R,27,HUL,2.0,1.0,MEDIUM,2.0,104.639,98.2,3.6635616461296463,inf,1,24.4,42.3,6.618122567214835,6.316995978781453,1.8137936601074756,13,0,30.00000000000001,0.0,17.3,-1.8,1,Silverstone
R,27,HUL,3.0,1.0,MEDIUM,3.0,96.803,96.4,4.07753744390572,inf,0,24.6,42.3,7.819476246726428,4.486372667853431,0.01061991335602,12,0,33.400000000000006,0.0,14.4,-3.6,1,Silverstone
R,27,HUL,4.0,1.0,MEDIUM,4.0,96.654,94.6,4.3694478524670215,inf,0,24.5,41.7,7.495845248009607,4.759526023424093,0.1677247812800666,12,0,32.7,0.0,16.3,-5.4,1,Silverstone
R,27,HUL,5.0,1.0,MEDIUM,5.0,96.676,92.8,4.61512051684126,inf,0,24.5,42.6,7.672748657535297,4.653344593926593,0.0665872963497866,13,0,36.6,0.0,16.5,-7.2,1,Silverstone
R,27,HUL,6.0,1.0,MEDIUM,6.0,96.766,91.0,4.812184355372417,inf,0,24.5,42.3,7.502026296202915,4.837087860874133,0.4466749431875838,12,0,36.99999999999997,0.0,15.6,-9.0,1,Silverstone
R,27,HUL,7.0,1.0,MEDIUM,7.0,96.294,89.2,4.969813299576001,inf,0,24.8,42.3,6.859367352498703,5.2972910043440535,1.0683608714004642,11,0,34.79999999999999,0.0,17.6,-10.8,1,Silverstone
R,27,HUL,8.0,1.0,MEDIUM,8.0,97.217,87.4,5.10594547390058,inf,0,25.0,42.4,7.935272898567112,5.143115017368428,0.0991694753934438,12,0,34.400000000000006,0.0,16.2,-12.6,1,Silverstone
R,27,HUL,9.0,1.0,MEDIUM,9.0,96.884,85.6,5.231108616854587,inf,0,25.3,41.5,7.156622544670016,5.078016458798749,0.6673031034467021,15,0,32.79999999999999,0.0,15.4,-14.4,1,Silverstone
R,27,HUL,11.0,1.0,MEDIUM,11.0,96.774,82.0,5.424950017481403,inf,0,25.2,42.4,7.491573051255406,4.939374135803755,0.4827567761779861,12,0,29.29999999999997,0.0,15.2,-18.0,1,Silverstone
R,27,HUL,12.0,1.0,MEDIUM,12.0,96.055,80.2,5.513428746164983,inf,0,24.9,42.4,7.652991727327038,5.064458185227976,0.1140487639833539,14,0,38.49999999999999,0.0,15.5,-19.8,1,Silverstone
R,27,HUL,13.0,1.0,MEDIUM,13.0,96.758,78.4,5.598421958998375,inf,0,25.0,42.4,7.810956546926395,4.606035542251772,0.0019921670193574,13,0,38.40000000000001,0.0,13.6,-21.6,1,Silverstone
R,27,HUL,14.0,1.0,MEDIUM,14.0,96.095,76.6,5.676753802268282,inf,0,25.0,43.8,7.978933631010805,4.693259766509048,0.0089959640686768,12,0,37.900000000000006,0.0,14.7,-23.4,1,Silverstone
R,27,HUL,15.0,1.0,MEDIUM,15.0,95.853,74.8,5.746203190540153,inf,0,24.8,42.9,7.701019844137783,4.7713737036536985,0.120024945585634,11,0,36.3,0.0,14.5,-25.2,1,Silverstone
R,27,HUL,16.0,1.0,MEDIUM,16.0,95.962,73.0,5.808142489980444,inf,0,25.0,42.9,7.268102829509822,5.042698454244521,0.6037523626874359,12,0,38.19999999999999,0.0,15.5,-27.0,1,Silverstone
R,27,HUL,19.0,2.0,HARD,1.0,95.979,67.6,5.971261839790462,inf,0,25.3,41.5,7.885480385562859,4.589444252331822,0.0061366079992291,16,0,34.39999999999999,0.0,15.2,0.0,1,Silverstone
R,27,HUL,20.0,2.0,HARD,2.0,95.386,65.8,6.016157159698354,inf,0,25.5,40.8,7.263264142639972,4.940582434320717,0.8696618686860023,16,0,37.5,0.0,15.0,-1.8,1,Silverstone
R,27,HUL,21.0,2.0,HARD,3.0,105.144,64.0,6.059123195581797,inf,1,25.5,41.6,6.418332398458479,5.533447837413503,1.867682388121206,11,0,29.69999999999999,0.0,20.1,-3.6,0,Silverstone
R,27,HUL,22.0,2.0,HARD,4.0,95.115,62.2,6.100318952020064,inf,0,25.5,41.5,7.729418162229235,4.784247507707114,0.1672157814764175,13,0,36.10000000000004,0.0,13.9,-5.4,1,Silverstone
R,27,HUL,23.0,2.0,HARD,5.0,95.077,60.4,6.135564891081739,inf,0,25.3,41.3,7.728190775693847,4.927137578098291,0.2051332339176472,14,0,38.000000000000014,0.0,13.8,-7.2,1,Silverstone
R,27,HUL,24.0,2.0,HARD,6.0,96.02,58.6,6.173786103901937,inf,0,25.3,41.3,7.034806538620339,5.607225136150282,0.9170074466517092,11,0,32.69999999999999,0.0,16.2,-9.0,1,Silverstone
R,27,HUL,25.0,2.0,HARD,7.0,95.04,56.8,6.212606095751519,inf,0,25.4,39.3,6.268490276203337,5.612441690955308,1.2634038302920665,14,0,33.50000000000001,0.0,14.3,-10.8,1,Silverstone
R,27,HUL,26.0,2.0,HARD,8.0,95.073,55.0,6.249975242259483,inf,0,25.2,39.3,7.5777931314380975,4.935213617109962,0.398935796931781,11,0,35.70000000000002,0.0,13.4,-12.6,1,Silverstone
R,27,HUL,27.0,2.0,HARD,9.0,95.019,53.2,6.285998094508865,inf,0,25.1,39.3,6.593724392096793,5.254161344957531,1.1636379689862903,10,2,25.70000000000001,13.499999999999996,13.1,-14.4,1,Silverstone
R,27,HUL,28.0,2.0,HARD,10.0,94.584,51.4,6.318968113746434,inf,0,24.8,38.4,7.483818558965364,4.788257432955061,0.4062628812506322,10,0,40.2,0.0,13.0,-16.2,1,Silverstone
R,27,HUL,29.0,2.0,HARD,11.0,94.554,49.6,6.352629396319567,inf,0,24.9,38.1,6.561133465923925,5.516271325184457,1.3598035355829527,9,0,37.09999999999999,0.0,14.0,-18.0,1,Silverstone
R,27,HUL,30.0,2.0,HARD,12.0,94.758,47.8,6.386879319362645,inf,0,25.4,37.5,7.461863488327053,4.470992414965753,0.0306331475247118,10,0,36.79999999999998,0.0,14.4,-19.8,1,Silverstone
R,27,HUL,31.0,2.0,HARD,13.0,94.783,46.0,6.419994928147142,inf,0,25.0,38.8,7.790279568636389,4.790960052310253,0.2403097640905179,12,0,39.80000000000002,0.0,14.5,-21.6,1,Silverstone
R,27,HUL,32.0,2.0,HARD,14.0,95.08,44.2,6.453624998892692,inf,0,25.2,37.7,7.589980015606514,4.911481915915767,0.3129080957247854,12,0,35.19999999999999,0.0,13.1,-23.4,1,Silverstone
R,27,HUL,33.0,2.0,HARD,15.0,94.947,42.4,6.487684018484611,inf,0,25.6,38.3,7.523030999379863,4.981469204374766,0.3939423729734887,13,0,40.99999999999998,0.0,13.7,-25.2,1,Silverstone
R,27,HUL,36.0,3.0,SOFT,1.0,93.433,37.0,6.57507584059962,inf,0,25.2,38.9,7.819435207733444,4.601071146363303,0.0565606469627764,14,0,36.3,0.0,12.4,0.0,1,Silverstone
R,3,VER,1.0,1.0,MEDIUM,1.0,99.3,100.0,1.791759469228055,inf,1,24.4,40.6,6.48195867817106,5.936180077871805,1.1992665310121606,14,0,30.599999999999973,0.0,19.5,0.0,1,Silverstone
R,3,VER,2.0,1.0,MEDIUM,2.0,94.919,98.2,3.258096538021482,inf,0,24.6,42.2,6.288495991890485,6.562288121908178,1.55124358732535,14,0,33.900000000000006,0.0,17.8,-1.8,1,Silverstone
R,3,VER,3.0,1.0,MEDIUM,3.0,95.127,96.4,3.80666248977032,inf,0,24.6,42.3,7.411902551309486,5.632996212532101,0.6656315383575574,14,0,40.600000000000016,0.0,16.8,-3.6,1,Silverstone
R,3,VER,4.0,1.0,MEDIUM,4.0,94.726,94.6,4.189654742026425,inf,0,24.5,41.7,8.032867151572201,5.445561494523419,0.2773196330116263,14,0,33.7,0.0,17.5,-5.4,1,Silverstone
R,3,VER,5.0,1.0,MEDIUM,5.0,94.801,92.8,4.477336814478207,inf,0,24.5,42.6,7.995187378710746,5.574967469661441,0.3048132534008381,12,0,35.20000000000002,0.0,17.7,-7.2,1,Silverstone
R,3,VER,6.0,1.0,MEDIUM,6.0,94.588,91.0,4.700480365792417,inf,0,24.5,42.3,8.103822423991312,5.692556319786345,0.3580250911316227,13,0,34.39999999999999,0.0,16.3,-9.0,1,Silverstone
R,3,VER,7.0,1.0,MEDIUM,7.0,94.514,89.2,4.882801922586371,inf,0,24.5,42.3,7.936500755768103,5.232960874343187,0.2152067894326718,14,0,33.100000000000016,0.0,17.2,-10.8,1,Silverstone
R,3,VER,8.0,1.0,MEDIUM,8.0,94.675,87.4,5.030437921392435,inf,0,25.0,42.4,8.052823696939925,5.4611281015878745,0.4157571673915586,15,0,33.100000000000016,0.0,16.3,-12.6,1,Silverstone
R,3,VER,9.0,1.0,MEDIUM,9.0,94.948,85.6,5.159055299214529,inf,0,25.0,41.5,7.474101338498617,5.51351594630035,0.394679800718711,12,0,29.599999999999994,0.0,18.0,-14.4,1,Silverstone
R,3,VER,10.0,1.0,MEDIUM,10.0,95.103,83.8,5.272999558563747,inf,0,25.2,42.4,7.79298459872749,5.43178613558927,0.447144793509675,12,0,34.700000000000024,0.0,16.400000000000002,-16.2,1,Silverstone
R,3,VER,11.0,1.0,MEDIUM,11.0,94.835,82.0,5.3706380281276624,inf,0,25.2,42.4,7.332555279389112,5.486690030377528,0.7047699573551994,13,0,33.499999999999986,0.0,17.0,-18.0,1,Silverstone
R,3,VER,12.0,1.0,MEDIUM,12.0,94.909,80.2,5.468060141135132,inf,0,25.0,42.4,7.560560649276933,5.514366706613486,0.5374904054688695,12,0,33.6,0.0,16.5,-19.8,1,Silverstone
R,3,VER,13.0,1.0,MEDIUM,13.0,94.979,78.4,5.556828061699537,inf,0,25.0,42.4,7.271613989284731,5.478959253207664,0.5446226417487003,14,0,31.900000000000023,0.0,16.8,-21.6,1,Silverstone
R,3,VER,14.0,1.0,MEDIUM,14.0,94.55,76.6,5.638354669333745,inf,0,25.0,43.7,6.534747869075383,5.720612779980314,1.0984069472393172,15,0,28.7,0.0,18.0,-23.4,1,Silverstone
R,3,VER,15.0,1.0,MEDIUM,15.0,94.57,74.8,5.713732805509369,inf,0,24.9,43.7,6.472124664490261,6.081139984182907,1.3720397832166615,14,0,33.79999999999999,0.0,17.900000000000002,-25.2,1,Silverstone
R,3,VER,16.0,1.0,MEDIUM,16.0,94.758,73.0,5.780743515792329,inf,0,24.8,42.9,6.211792026523288,5.950066498584309,1.4560482552300087,12,0,28.199999999999992,0.0,17.2,-27.0,1,Silverstone
R,3,VER,19.0,2.0,HARD,1.0,93.562,67.6,5.942799375126701,inf,0,25.3,41.5,8.243632135984742,4.930055085692456,0.0062119061824412,16,0,34.00000000000002,0.0,15.0,0.0,1,Silverstone
R,3,VER,20.0,2.0,HARD,2.0,93.619,65.8,5.993961427306569,inf,0,25.3,40.8,8.135006063928675,5.087199030569629,0.37380006963574,15,0,36.20000000000003,0.0,16.5,-1.8,1,Silverstone
R,3,VER,21.0,2.0,HARD,3.0,94.135,64.0,6.040254711277414,inf,0,26.0,40.8,7.506566890503697,5.201700931989784,0.5085687124522139,13,0,32.70000000000001,0.0,16.900000000000002,-3.6,1,Silverstone
R,3,VER,22.0,2.0,HARD,4.0,104.865,62.2,6.07993319509559,inf,1,25.5,41.6,6.270483478822785,4.508930343510289,0.0432166324203607,8,0,33.4,0.0,19.4,-5.4,0,Silverstone
R,3,VER,23.0,2.0,HARD,5.0,94.258,60.4,6.115892125483034,inf,0,25.6,41.5,8.259578970476767,5.006575025379876,0.0079386055331554,13,0,29.50000000000001,0.0,12.9,-7.2,1,Silverstone
R,3,VER,24.0,2.0,HARD,6.0,94.135,58.6,6.154858094016418,inf,0,25.3,41.3,8.221182454643976,5.0631253423671705,0.0478285737068433,15,0,30.100000000000005,0.0,16.7,-9.0,1,Silverstone
R,3,VER,25.0,2.0,HARD,7.0,93.964,56.8,6.18826412308259,inf,0,26.0,41.3,8.048653764673102,5.133168382789334,0.1776835831668667,14,0,39.4,0.0,16.1,-10.8,1,Silverstone
R,3,VER,26.0,2.0,HARD,8.0,94.028,55.0,6.228511003591184,inf,0,25.6,39.3,7.791035142100986,5.219424379669492,0.2492089071488269,13,0,30.299999999999983,0.0,16.1,-12.6,1,Silverstone
R,3,VER,27.0,2.0,HARD,9.0,94.143,53.2,6.267200548541362,inf,0,25.2,39.3,7.7947251816373075,5.281126089506404,0.334937799671928,16,0,32.59999999999999,0.0,16.1,-14.4,1,Silverstone
R,3,VER,28.0,2.0,HARD,10.0,93.823,51.4,6.302618975744905,inf,0,25.0,38.7,7.548485990527853,5.2623764136338185,0.3487320175359074,14,0,31.19999999999996,0.0,16.1,-16.2,1,Silverstone
R,3,VER,29.0,2.0,HARD,11.0,94.05,49.6,6.333279628139691,inf,0,24.8,38.4,8.007696164145617,5.232606612054104,0.1124400126366845,12,0,34.89999999999998,0.0,16.1,-18.0,1,Silverstone
R,3,VER,30.0,2.0,HARD,12.0,93.973,47.8,6.364750756851911,inf,0,25.0,37.5,7.882761177612406,5.034519258966736,0.2501086765355384,14,0,33.70000000000002,0.0,16.400000000000002,-19.8,1,Silverstone
R,3,VER,31.0,2.0,HARD,13.0,93.958,46.0,6.398594934535208,inf,0,25.4,37.5,7.576392057796104,5.053794129067473,0.5284131314287054,12,0,37.19999999999999,0.0,16.0,-21.6,1,Silverstone
R,3,VER,32.0,2.0,HARD,14.0,94.209,44.2,6.432940092739179,inf,0,25.0,37.7,8.065398476198904,5.137677355322818,0.2683045315232297,13,0,29.500000000000004,0.0,18.1,-23.4,1,Silverstone
R,3,VER,33.0,2.0,HARD,15.0,94.313,42.4,6.466144724237619,inf,0,25.8,37.7,7.817541290864998,5.582183510505431,0.4913219185261072,10,0,31.7,0.0,17.2,-25.2,1,Silverstone
R,3,VER,35.0,2.0,HARD,17.0,93.739,38.8,6.523562306149512,inf,0,25.6,38.9,7.30392606669948,5.55660071993093,0.8359429003629775,13,0,31.60000000000001,0.0,15.2,-28.8,1,Silverstone
R,3,VER,36.0,2.0,HARD,18.0,93.951,37.0,6.551080335043404,inf,0,25.5,38.9,7.624277387669988,5.320354114698591,0.5896765527684272,12,0,30.599999999999994,0.0,16.6,-30.6,1,Silverstone
R,3,VER,37.0,2.0,HARD,19.0,94.272,35.2,6.579251212010101,inf,0,25.2,38.9,7.238497958843082,5.465591614797182,0.8474130604597769,13,0,27.799999999999983,0.0,17.1,-32.4,1,Silverstone
R,3,VER,40.0,3.0,MEDIUM,1.0,92.101,29.8,6.652863029353347,inf,0,25.3,38.4,7.833687432393352,4.922600317855672,0.044401569718861,11,0,42.20000000000001,0.0,14.3,0.0,1,Silverstone
R,3,VER,41.0,3.0,MEDIUM,2.0,92.935,28.0,6.678342114654332,inf,0,25.4,38.8,7.899768556426742,5.072285202032695,0.2985310038340872,12,0,39.200000000000045,0.0,15.2,-1.8,1,Silverstone
R,3,VER,42.0,3.0,MEDIUM,3.0,92.544,26.200000000000003,6.703188113240863,inf,0,25.6,38.7,7.186693107790296,5.530199451693045,0.90355212633351,11,0,38.69999999999997,0.0,15.2,-3.6,1,Silverstone
R,3,VER,43.0,3.0,MEDIUM,4.0,92.621,24.39999999999999,6.725033642166843,inf,0,25.4,39.0,6.807569681375914,5.54917853650139,1.0652534527286723,12,1,31.899999999999995,4.1,15.5,-5.4,1,Silverstone
R,3,VER,44.0,3.0,MEDIUM,5.0,92.39,22.599999999999994,6.745236349484362,inf,0,25.6,38.7,7.098707570724375,4.971295108444158,0.6134073002488288,12,0,35.80000000000002,0.0,15.6,-7.2,1,Silverstone
R,3,VER,45.0,3.0,MEDIUM,6.0,92.873,20.8,6.76849321164863,inf,0,25.4,38.2,6.673100712411321,5.309997025264997,0.8311365391287615,13,0,36.0,0.0,16.3,-9.0,1,Silverstone
R,3,VER,46.0,3.0,MEDIUM,7.0,92.907,19.0,6.790097235513905,inf,0,25.4,38.7,6.962625709421504,4.683066839070336,0.5553374026737348,14,0,40.49999999999998,0.0,14.9,-10.8,1,Silverstone
R,30,LAW,1.0,1.0,MEDIUM,1.0,101.28,100.0,2.079441541679836,inf,1,24.4,40.6,5.264078402259276,4.489329127608038,1.4169506568101529,17,1,20.60000000000003,7.200000000000001,21.4,0.0,1,Silverstone
R,30,LAW,2.0,1.0,MEDIUM,2.0,96.083,98.2,3.332204510175204,inf,0,24.6,42.2,7.31537346621059,4.099111633112876,0.0186588195371182,13,0,24.599999999999987,0.0,18.2,-1.8,1,Silverstone
R,30,LAW,3.0,1.0,MEDIUM,3.0,96.255,96.4,3.8712010109078903,inf,0,24.6,42.3,7.426668082218342,3.923591986375136,0.0568957810280406,14,0,37.1,0.0,19.9,-3.6,1,Silverstone
R,30,LAW,4.0,1.0,MEDIUM,4.0,95.707,94.6,4.23410650459726,inf,0,24.5,41.7,7.507430858459037,4.004010268178526,0.0276436817409673,15,0,34.80000000000003,0.0,17.1,-5.4,1,Silverstone
R,30,LAW,5.0,1.0,MEDIUM,5.0,95.639,92.8,4.51085950651685,inf,0,24.5,42.6,7.260865792532465,4.050843961569605,0.0095530963381154,11,0,36.19999999999999,0.0,16.7,-7.2,1,Silverstone
R,30,LAW,6.0,1.0,MEDIUM,6.0,95.737,91.0,4.727387818712341,inf,0,24.5,42.3,7.484684481927157,4.185972613650609,0.0759104468462176,11,0,36.7,0.0,15.8,-9.0,1,Silverstone
R,30,LAW,7.0,1.0,MEDIUM,7.0,96.097,89.2,4.90527477843843,inf,0,24.5,42.3,7.392292892895258,3.920286590823676,0.0071047565334853,11,0,37.90000000000002,0.0,15.3,-10.8,1,Silverstone
R,30,LAW,8.0,1.0,MEDIUM,8.0,95.971,87.4,5.056245805348308,inf,0,25.0,42.4,7.325514222398809,4.01252679478292,0.0131390905362673,12,0,36.40000000000002,0.0,16.5,-12.6,1,Silverstone
R,30,LAW,9.0,1.0,MEDIUM,9.0,96.326,85.6,5.181783550292085,inf,0,25.3,41.5,7.325107642763038,3.9578329900545297,0.0702952571041522,14,0,35.00000000000001,0.0,16.7,-14.4,1,Silverstone
R,30,LAW,10.0,1.0,MEDIUM,10.0,96.255,83.8,5.293304824724492,inf,0,25.2,42.4,7.178980935599954,3.8734860915949314,0.0201358345161047,14,0,36.2,0.0,16.6,-16.2,1,Silverstone
R,30,LAW,11.0,1.0,MEDIUM,11.0,96.158,82.0,5.389071729816501,inf,0,25.2,42.4,7.287442202334505,3.9564492408933902,0.0296521764315753,12,0,38.000000000000014,0.0,16.6,-18.0,1,Silverstone
R,30,LAW,12.0,1.0,MEDIUM,12.0,96.401,80.2,5.484796933490655,inf,0,25.0,42.4,7.048339622178821,4.260775197630535,0.4471294884424069,10,0,34.4,0.0,16.900000000000002,-19.8,1,Silverstone
R,30,LAW,13.0,1.0,MEDIUM,13.0,95.831,78.4,5.568344503761097,inf,0,25.0,42.4,7.259678750606297,3.976394786689698,0.0341718646115552,11,0,35.59999999999999,0.0,16.2,-21.6,1,Silverstone
R,30,LAW,14.0,1.0,MEDIUM,14.0,95.903,76.6,5.648974238161206,inf,0,25.0,43.8,7.183414223560871,3.906511043129688,0.0077261007517979,12,0,36.20000000000001,0.0,16.0,-23.4,1,Silverstone
R,30,LAW,15.0,1.0,MEDIUM,15.0,95.66,74.8,5.723585101952381,inf,0,24.9,43.7,7.422974804665803,4.014832078443881,0.0223813195186484,11,0,38.10000000000001,0.0,16.1,-25.2,1,Silverstone
R,30,LAW,16.0,1.0,MEDIUM,16.0,95.721,73.0,5.786897381366708,inf,0,25.0,42.9,7.270700516541042,4.061114463926025,0.0114171123361243,11,0,38.29999999999999,0.0,16.1,-27.0,1,Silverstone
R,30,LAW,17.0,1.0,MEDIUM,17.0,95.603,71.2,5.846438775057724,inf,0,25.0,42.6,7.174739915258958,3.890302820117132,0.0027722289575438,12,0,39.20000000000002,0.0,16.2,-28.8,1,Silverstone
R,30,LAW,18.0,1.0,MEDIUM,18.0,95.81,69.4,5.8971538676367405,inf,0,25.0,42.6,7.092395694957855,3.9514733470865098,0.081874755473717,14,0,33.70000000000004,0.0,17.3,-30.6,1,Silverstone
R,30,LAW,19.0,1.0,MEDIUM,19.0,95.688,67.6,5.945420608606575,inf,0,25.3,41.5,7.219120978970328,4.009541504455288,0.0270129661443784,15,0,35.39999999999999,0.0,18.1,-32.4,1,Silverstone
R,30,LAW,20.0,1.0,MEDIUM,20.0,95.635,65.8,5.996452088619021,inf,0,25.3,40.8,7.26108294808462,3.883872541213311,0.0199691913449172,12,0,36.90000000000001,0.0,15.9,-34.2,1,Silverstone
R,30,LAW,21.0,1.0,MEDIUM,21.0,95.607,64.0,6.042632833682381,inf,0,26.0,40.8,7.198882115983969,4.054443344984021,0.0520117256393582,12,0,36.20000000000002,0.0,16.6,-36.0,1,Silverstone
R,30,LAW,22.0,1.0,MEDIUM,22.0,105.658,62.2,6.084499413075172,inf,1,25.5,41.6,4.668208684860179,4.2790200355347725,1.1083230411819034,10,0,23.10000000000001,0.0,19.4,-37.8,0,Silverstone
R,30,LAW,23.0,1.0,MEDIUM,23.0,96.051,60.4,6.1224928095143865,inf,0,25.6,41.5,7.182008345074056,3.9449747217877,0.0473788286884766,10,0,35.89999999999999,0.0,16.1,-39.6,1,Silverstone
R,30,LAW,24.0,1.0,MEDIUM,24.0,95.788,58.6,6.161207321695077,inf,0,25.3,41.3,7.331324447926633,4.170391938423261,0.0872334207793256,13,0,34.6,0.0,16.0,-41.4,1,Silverstone
