session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative
R,22,TSU,18.0,2.0,MEDIUM,13.0,86.686,69.4,5.659482215759621,inf,0,32.6,54.4,7.245611480869782,4.788772119580109,0.00744816585396488,10,0,32.6,0.0,12.0,-21.6,1
R,22,TSU,19.0,2.0,MEDIUM,14.0,86.976,67.6,5.730099782973575,inf,0,32.6,54.2,7.296711984716945,4.819430288051581,0.01198536138984344,13,0,30.7,0.0,13.9,-23.400000000000002,1
R,22,TSU,20.0,2.0,MEDIUM,15.0,86.951,65.8,5.793013608384144,inf,0,32.5,54.6,7.433147592493647,4.957048522706456,0.019626804895224826,11,0,30.09999999999998,0.0,12.0,-25.2,1
R,22,TSU,21.0,2.0,MEDIUM,16.0,86.899,64.0,5.855071922202427,inf,0,32.5,54.4,7.392877209651486,4.920132786115566,0.028239095159379512,13,0,32.2,0.0,13.9,-27.0,1
R,22,TSU,22.0,2.0,MEDIUM,17.0,86.866,62.199999999999996,5.910796644040527,inf,0,32.4,53.8,7.457744655051347,5.014588068210138,0.03006932391055946,11,0,31.399999999999988,0.0,13.3,-28.8,1
R,22,TSU,23.0,2.0,MEDIUM,18.0,86.818,60.4,5.961005339623274,inf,0,32.5,54.0,7.448545973929082,4.9588455862698115,0.018447933013123502,12,0,28.299999999999983,0.0,12.3,-30.6,1
R,22,TSU,24.0,2.0,MEDIUM,19.0,86.997,58.6,6.008813185442595,inf,0,32.4,53.5,7.395084577245613,4.8998298127296795,0.02666483570531075,15,0,32.70000000000002,0.0,12.9,-32.4,1
R,22,TSU,25.0,2.0,MEDIUM,20.0,87.052,56.8,6.056784013228625,inf,0,32.4,53.2,7.300566392074626,4.8284049097766655,0.019635418987740568,11,0,32.70000000000002,0.0,13.0,-34.2,1
R,22,TSU,26.0,2.0,MEDIUM,21.0,87.135,55.0,6.09807428216624,inf,0,32.5,54.0,7.465590005135297,4.955283099731179,0.02795440521966257,11,0,37.80000000000004,0.0,13.0,-36.0,1
R,22,TSU,27.0,2.0,MEDIUM,22.0,86.935,53.199999999999996,6.142037405587356,inf,0,32.5,54.3,7.265850493754434,4.772352882057536,0.02481741026497947,14,0,33.1,0.0,13.0,-37.800000000000004,1
R,22,TSU,28.0,2.0,MEDIUM,23.0,113.621,51.4,6.1675164908883415,inf,1,32.5,53.5,1.6993874303128673,3.586685074298244,2.300612569687125,1,0,3.6,0.0,20.6,-39.6,0
R,22,TSU,29.0,2.0,MEDIUM,24.0,89.654,49.6,6.192362489474872,inf,1,32.6,54.0,7.630391417642364,4.313476010863673,0.011008193454162127,13,0,31.39999999999999,0.0,12.700000000000001,-41.4,1
R,22,TSU,30.0,2.0,MEDIUM,25.0,86.86,47.8,6.2285110035911835,inf,0,32.3,53.3,7.284709803244304,4.78655367403746,0.020943318089842882,8,0,34.599999999999994,0.0,11.9,-43.2,1
R,22,TSU,31.0,2.0,MEDIUM,26.0,86.86,46.0,6.26530121273771,inf,0,32.3,54.1,7.306462757250282,4.781959512384542,0.0244080159341121,11,0,28.00000000000001,0.0,12.700000000000001,-45.0,1
R,22,TSU,32.0,2.0,MEDIUM,27.0,86.625,44.199999999999996,6.300785794663244,inf,0,32.7,53.9,7.251000647115363,4.666042269926787,0.015957562823630214,9,0,36.800000000000026,0.0,11.700000000000001,-46.800000000000004,1
R,22,TSU,33.0,2.0,MEDIUM,28.0,86.751,42.4,6.335054251498059,inf,0,32.7,53.8,7.207522306033716,4.632305794914826,0.007213861061181973,11,0,39.90000000000001,0.0,12.3,-48.6,1
R,22,TSU,34.0,2.0,MEDIUM,29.0,86.634,40.6,6.368187186350492,inf,0,32.8,54.2,7.138968426820209,4.632732298051787,0.01107211216585602,13,0,40.7,0.0,11.4,-50.4,1
R,22,TSU,35.0,2.0,MEDIUM,30.0,86.696,38.8,6.398594934535208,inf,0,32.9,54.2,7.252461787887366,4.743214822095967,0.016589249157339888,10,0,39.90000000000001,0.0,11.600000000000001,-52.2,1
R,22,TSU,36.0,2.0,MEDIUM,31.0,86.408,37.0,6.429719478039138,inf,0,32.8,53.7,7.340830224944047,4.851033148471753,0.016184731291074984,11,0,35.79999999999998,0.0,11.600000000000001,-54.0,1
R,22,TSU,37.0,2.0,MEDIUM,32.0,86.383,35.2,6.45833828334479,inf,0,32.8,53.6,7.22881190176982,4.740230252636625,0.011750559334125183,10,0,36.89999999999999,0.0,12.700000000000001,-55.800000000000004,1
R,22,TSU,38.0,2.0,MEDIUM,33.0,86.612,33.39999999999999,6.487684018484611,inf,0,32.8,53.7,7.267001182429101,4.725342576425635,0.003589723094717988,8,0,38.399999999999984,0.0,10.200000000000001,-57.6,1
R,22,TSU,39.0,2.0,MEDIUM,34.0,86.607,31.599999999999994,6.516193076042964,inf,0,32.7,53.1,7.224575176608289,4.701059393803501,0.0026672231262702653,13,0,31.9,0.0,10.600000000000001,-59.4,1
R,22,TSU,40.0,2.0,MEDIUM,35.0,86.892,29.799999999999997,6.542471960506805,inf,0,32.8,53.4,7.109020207313373,4.605752026965083,0.007835626735097401,11,0,38.80000000000001,0.0,11.600000000000001,-61.2,1
R,22,TSU,41.0,2.0,MEDIUM,36.0,87.25,28.0,6.570882962339584,inf,0,32.7,53.0,7.637129388025166,5.254123377497597,0.10667898804059156,10,0,38.8,0.0,15.700000000000001,-63.0,1
R,22,TSU,42.0,2.0,MEDIUM,37.0,86.32,26.200000000000003,6.595780513961311,inf,0,32.8,52.9,7.327594628949285,5.13294616310849,0.1716006477287594,9,0,31.90000000000001,0.0,13.8,-64.8,1
R,22,TSU,43.0,2.0,MEDIUM,38.0,86.789,24.39999999999999,6.617402977974478,inf,0,32.6,52.9,7.320553476012506,4.92948572698104,0.09147280113135556,10,0,27.79999999999998,0.0,13.600000000000001,-66.60000000000001,1
R,22,TSU,44.0,2.0,MEDIUM,39.0,86.494,22.599999999999994,6.642486801367256,inf,0,32.5,53.0,7.248220622596296,4.756939560546469,0.0426900071764944,9,0,25.1,0.0,12.8,-68.4,1
R,22,TSU,45.0,2.0,MEDIUM,40.0,86.533,20.799999999999997,6.666956792429207,inf,0,32.6,52.7,7.265236467864652,4.834775207148409,0.05392662525373935,11,0,29.700000000000024,0.0,12.5,-70.2,1
R,22,TSU,46.0,2.0,MEDIUM,41.0,86.495,19.0,6.690842277418564,inf,0,32.6,52.7,7.124847243449841,4.625863722001462,0.01629304857844943,13,0,35.50000000000001,0.0,12.0,-72.0,1
R,22,TSU,47.0,2.0,MEDIUM,42.0,86.589,17.200000000000003,6.71295620067707,inf,0,32.8,52.7,7.225573814358322,4.741854455329382,0.018137402308520244,11,0,39.499999999999986,0.0,11.700000000000001,-73.8,1
R,22,TSU,48.0,2.0,MEDIUM,43.0,86.613,15.399999999999991,6.734591659972948,inf,0,32.8,52.0,7.17979146316897,4.639904997736459,0.013257168990726643,12,0,40.59999999999998,0.0,11.4,-75.60000000000001,1
R,22,TSU,49.0,2.0,MEDIUM,44.0,86.53,13.599999999999994,6.754604099487962,inf,0,32.6,52.5,7.138258334023334,4.615021913009108,0.01224530449110516,11,0,34.8,0.0,12.600000000000001,-77.4,1
R,22,TSU,50.0,2.0,MEDIUM,45.0,86.694,11.799999999999997,6.776506992372183,inf,0,32.7,52.3,7.222975254698028,4.7271689160547865,0.012325934150787131,12,0,39.80000000000002,0.0,11.3,-79.2,1
R,22,TSU,51.0,2.0,MEDIUM,46.0,86.755,10.0,6.79794041297493,inf,0,32.7,51.8,7.24217303107308,4.731668339737212,0.007705547993201475,11,0,37.59999999999997,0.0,12.0,-81.0,1
R,22,TSU,52.0,2.0,MEDIUM,47.0,86.82,8.200000000000003,6.818924065275521,inf,0,32.6,52.2,7.221755411274147,4.684042380584325,0.008636990778957625,8,0,37.300000000000004,0.0,11.3,-82.8,1
R,22,TSU,53.0,2.0,MEDIUM,48.0,86.64,6.3999999999999915,6.838405200847344,inf,0,32.6,51.9,7.2175418805379286,4.679725634335881,0.0024968077607423786,11,0,37.6,0.0,12.3,-84.60000000000001,1
R,23,ALB,1.0,1.0,MEDIUM,1.0,97.381,100.0,2.8903717578961645,inf,1,31.8,55.8,7.322904336835503,5.17717327003046,1.6296258680064266,13,1,37.00000000000001,3.3999999999999972,14.600000000000001,0.0,1
R,23,ALB,2.0,1.0,MEDIUM,2.0,90.395,98.2,3.6375861597263857,inf,0,32.0,56.2,6.0925777782629185,4.35028218642765,0.8809172745312673,14,1,27.60000000000002,2.8999999999999972,13.200000000000001,-1.8,1
R,23,ALB,7.0,2.0,HARD,1.0,89.017,89.2,4.23410650459726,inf,1,32.5,56.3,6.331812158884459,4.623221556599721,1.1631243548773906,12,1,32.3,2.800000000000003,12.100000000000001,0.0,1
R,23,ALB,8.0,2.0,HARD,2.0,88.244,87.4,4.499809670330265,inf,0,32.4,56.2,5.129722457955787,4.7335748278119025,2.03752143736974,14,1,27.900000000000023,2.4999999999999987,14.0,-1.8,1
R,23,ALB,9.0,2.0,HARD,3.0,87.844,85.6,4.6913478822291435,inf,0,32.5,56.4,5.956586369900762,4.0144985661067025,0.5382102710295026,11,1,30.4,3.100000000000007,11.4,-3.6,1
R,23,ALB,10.0,2.0,HARD,4.0,88.151,83.8,4.867534450455582,inf,0,32.4,55.8,6.376006557527337,4.8642412760860045,1.0409843219865116,13,0,26.000000000000018,0.0,12.3,-5.4,1
R,23,ALB,11.0,2.0,HARD,5.0,88.044,82.0,5.017279836814924,inf,0,32.4,55.8,6.217630211235669,4.467748131154464,0.8454427653310373,14,1,32.70000000000001,3.100000000000007,9.3,-7.2,1
R,23,ALB,12.0,2.0,HARD,6.0,87.078,80.2,5.14166355650266,inf,0,32.4,55.3,6.323430855322332,4.192412480721162,0.38901200160849536,13,1,41.000000000000014,3.2000000000000015,9.9,-9.0,1
R,23,ALB,13.0,2.0,HARD,7.0,87.066,78.4,5.25227342804663,inf,0,32.4,54.9,6.415186648247259,4.446413030589147,0.4363444151928268,11,1,33.70000000000003,3.300000000000003,10.600000000000001,-10.8,1
R,23,ALB,14.0,2.0,HARD,8.0,87.405,76.6,5.3471075307174685,inf,0,32.5,55.4,6.155024422285939,4.425681286406629,0.7428520277697929,11,0,28.299999999999997,0.0,10.9,-12.6,1
R,23,ALB,15.0,2.0,HARD,9.0,87.772,74.8,5.442417710521793,inf,0,32.6,53.8,5.852129147548232,4.927764704769549,1.3516218309386474,12,1,28.400000000000016,2.6,10.5,-14.4,1
R,23,ALB,16.0,2.0,HARD,10.0,87.356,73.0,5.529429087511423,inf,0,32.6,54.9,5.445279554800691,4.807678476626116,1.6739433020683485,10,0,30.1,0.0,12.3,-16.2,1
R,23,ALB,17.0,2.0,HARD,11.0,87.29,71.2,5.60947179518496,inf,0,32.7,54.7,5.438257553515417,4.717333493582242,1.461942554691538,13,1,35.79999999999999,0.40000000000000424,10.3,-18.0,1
R,23,ALB,18.0,2.0,HARD,12.0,87.195,69.4,5.683579767338681,inf,0,32.6,54.4,5.565523185099531,4.888041554659627,1.6134642109860697,13,0,29.799999999999994,0.0,13.3,-19.8,1
R,23,ALB,19.0,2.0,HARD,13.0,87.073,67.6,5.752572638825633,inf,0,32.6,54.2,6.54894061550087,4.449300580161057,0.34092762612182076,11,0,40.70000000000002,0.0,9.700000000000001,-21.6,1
R,23,ALB,20.0,2.0,HARD,14.0,87.018,65.8,5.814130531825066,inf,0,32.5,54.6,5.862300789530859,4.745204165733088,1.389689967298213,14,0,37.40000000000002,0.0,12.4,-23.400000000000002,1
R,23,ALB,22.0,2.0,HARD,16.0,86.992,62.199999999999996,5.926926025970411,inf,0,32.4,53.8,6.187769293509069,4.940994551832962,1.2244676867057893,12,2,31.599999999999998,2.7,10.5,-27.0,1
R,23,ALB,23.0,2.0,HARD,17.0,87.064,60.4,5.978885764901122,inf,0,32.5,54.1,6.33452981435911,4.613360049797713,0.6566379268406033,13,1,34.29999999999999,2.9999999999999987,10.0,-28.8,1
R,23,ALB,24.0,2.0,HARD,18.0,86.975,58.6,6.025865973825314,inf,0,32.4,53.5,5.7225193496069515,4.251046360263711,0.7595586262319624,14,1,24.99999999999999,3.1,10.5,-30.6,1
R,23,ALB,25.0,2.0,HARD,19.0,86.978,56.8,6.073044534100405,inf,0,32.4,53.2,6.240690819004468,4.6621756653035025,0.7629316250029795,12,1,33.89999999999998,3.6,9.8,-32.4,1
R,23,ALB,26.0,2.0,HARD,20.0,87.13,55.0,6.113682179832232,inf,0,32.5,54.0,6.267276332868667,4.740295614987863,0.7432350492790784,13,1,33.900000000000006,1.5000000000000058,9.8,-34.2,1
R,23,ALB,27.0,2.0,HARD,21.0,91.758,53.199999999999996,6.150602768446279,inf,1,32.5,54.3,5.734017374284686,4.880848777052142,0.3597333023657941,9,0,27.90000000000001,0.0,13.700000000000001,-36.0,1
R,23,ALB,28.0,2.0,HARD,22.0,110.739,51.4,6.175867270105761,inf,1,32.5,53.5,3.1130924217933096,3.5723763509790047,2.004999999999992,3,0,13.39999999999999,0.0,16.3,-37.800000000000004,0
R,23,ALB,29.0,2.0,HARD,23.0,86.935,49.6,6.20050917404269,inf,0,32.4,53.7,6.825868841502327,4.330794792587801,0.06175334025264213,11,0,45.19999999999999,0.0,9.200000000000001,-39.6,1
R,23,ALB,30.0,2.0,HARD,24.0,87.063,47.8,6.236369590203704,inf,0,32.3,53.3,6.751413230102149,4.263593027096211,0.18494449159697265,11,1,38.699999999999996,3.2000000000000015,8.9,-41.4,1
R,23,ALB,31.0,2.0,HARD,25.0,87.192,46.0,6.272877006546167,inf,0,32.5,53.9,6.357399199258593,4.452654394619692,0.7884953607540756,11,0,35.799999999999976,0.0,10.9,-43.2,1
R,23,ALB,32.0,2.0,HARD,26.0,86.909,44.199999999999996,6.3080984415095305,inf,0,32.7,53.9,6.31668102028366,4.4609231615953195,0.7759304575143722,11,0,35.300000000000004,0.0,10.100000000000001,-45.0,1
R,23,ALB,33.0,2.0,HARD,27.0,86.973,42.4,6.342121418721152,inf,0,32.7,54.5,6.565993811147971,3.9644247515745223,0.016420661220023076,13,0,43.499999999999986,0.0,8.200000000000001,-46.800000000000004,1
R,23,ALB,34.0,2.0,HARD,28.0,87.059,40.6,6.375024819828097,inf,0,32.8,54.2,6.63153717971226,4.185223357018637,0.1798895920267068,11,1,37.000000000000014,3.6,9.9,-48.6,1
R,23,ALB,35.0,2.0,HARD,29.0,86.811,38.8,6.405228458030842,inf,0,32.9,54.2,6.575184240792571,4.427716776475749,0.5175049512148091,11,1,36.50000000000003,3.6,8.700000000000001,-50.4,1
R,23,ALB,36.0,2.0,HARD,30.0,86.742,37.0,6.436150368369428,inf,0,32.8,53.7,6.558098403519722,3.969895341949597,0.05805595201500046,11,0,41.500000000000036,0.0,8.4,-52.2,1
R,23,ALB,37.0,2.0,HARD,31.0,86.955,35.2,6.466144724237619,inf,0,32.8,53.6,6.6188375281915555,4.1892145108927235,0.1604196362918667,10,1,34.50000000000001,3.300000000000003,9.1,-54.0,1
R,23,ALB,38.0,2.0,HARD,32.0,86.851,33.39999999999999,6.495265555937008,inf,0,32.7,53.8,6.479148809286633,4.444992550464909,0.5825883014150911,13,1,38.20000000000003,3.2000000000000015,8.8,-55.800000000000004,1
R,23,ALB,39.0,2.0,HARD,33.0,87.069,31.599999999999994,6.523562306149512,inf,0,32.7,53.1,6.621148794735667,4.192239214476437,0.08814878090985469,12,0,43.6,0.0,8.200000000000001,-57.6,1
R,23,ALB,40.0,2.0,HARD,34.0,86.977,29.799999999999997,6.54965074223381,inf,0,32.8,53.1,6.581786308496246,4.048561641551062,0.05362740949470227,10,1,37.9,3.7000000000000015,8.5,-59.4,1
R,23,ALB,41.0,2.0,HARD,35.0,86.842,28.0,6.576469569048224,inf,0,32.7,53.0,6.518871464192694,3.953632496449259,0.02301687061865625,10,0,44.9,0.0,8.9,-61.2,1
R,23,ALB,43.0,2.0,HARD,37.0,87.742,24.39999999999999,6.625392368007956,inf,0,32.6,52.9,5.207495725715038,4.42629926444363,1.8276525677972926,13,1,31.29999999999999,2.9000000000000044,10.700000000000001,-64.8,1
R,23,ALB,44.0,2.0,HARD,38.0,87.563,22.599999999999994,6.650279048587422,inf,0,32.5,53.0,5.735829726318077,4.642152290533789,1.4458673515326195,8,0,33.4,0.0,11.100000000000001,-66.60000000000001,1
R,23,ALB,45.0,2.0,HARD,39.0,87.258,20.799999999999997,6.674561391814426,inf,0,32.6,52.7,6.274694054744559,4.522833911664975,0.7971414887554018,11,1,31.800000000000033,2.9999999999999987,9.0,-68.4,1
R,23,ALB,48.0,3.0,SOFT,1.0,90.011,15.399999999999991,6.748759547491679,inf,1,32.6,52.5,4.619620299872443,4.63065749253835,2.784424458225066,11,2,29.599999999999987,2.0999999999999988,10.700000000000001,0.0,1
R,23,ALB,49.0,3.0,SOFT,2.0,85.456,13.599999999999994,6.77078942390898,inf,0,32.6,52.6,4.141764530581856,4.535716688170893,2.4879575246076033,18,1,36.6,1.8999999999999972,9.5,-1.8,1
R,23,ALB,50.0,3.0,SOFT,3.0,85.783,11.799999999999997,6.792344427470809,inf,0,32.7,51.8,4.7946845012468735,5.272333587166743,2.1514243274474505,11,1,37.199999999999996,3.1,10.8,-3.6,1
R,23,ALB,51.0,3.0,SOFT,4.0,86.164,10.0,6.813444599510896,inf,0,32.6,52.4,5.483327515153473,4.01804637667894,0.951661261792869,11,1,33.499999999999986,2.9000000000000044,10.100000000000001,-5.4,1
R,23,ALB,52.0,3.0,SOFT,5.0,85.341,8.200000000000003,6.833031732786201,inf,0,32.6,51.9,5.137035564061669,4.937571936828671,1.9406872018357615,16,0,32.69999999999998,0.0,11.700000000000001,-7.2,1
R,27,HUL,1.0,1.0,MEDIUM,1.0,95.032,100.0,2.5649493574615367,inf,1,31.8,55.8,7.000677192964614,6.719954742347374,2.1148888608534935,12,0,36.40000000000003,0.0,15.5,0.0,1
R,27,HUL,2.0,1.0,MEDIUM,2.0,87.941,98.2,3.4965075614664802,inf,0,32.0,56.2,6.255463463430965,6.103087978598291,1.8970707372874076,11,0,40.09999999999999,0.0,14.100000000000001,-1.8,1
R,27,HUL,6.0,2.0,HARD,1.0,140.996,91.0,3.784189633918261,inf,1,32.5,56.4,7.542679978009404,7.435398538602783,2.239255795789295,15,0,40.500000000000036,0.0,19.5,0.0,0
R,27,HUL,7.0,2.0,HARD,2.0,88.531,89.2,4.127134385045092,inf,1,32.5,56.3,6.148270823050488,6.619764287173753,1.989324165407221,10,1,37.29999999999998,0.7000000000000014,14.9,-1.8,1
R,27,HUL,8.0,2.0,HARD,3.0,88.742,87.4,4.430816798843313,inf,1,32.4,56.2,6.279835098282599,6.218548215283686,1.7265896281965032,12,1,40.49999999999998,0.39999999999999714,13.600000000000001,-3.6,1
R,27,HUL,9.0,2.0,HARD,4.0,87.005,85.6,4.6443908991413725,inf,0,32.5,56.4,6.106768076461084,6.04909206875295,1.9061430964818307,12,0,34.09999999999999,0.0,11.200000000000001,-5.4,1
R,27,HUL,10.0,2.0,HARD,5.0,87.082,83.8,4.8283137373023015,inf,0,32.4,55.8,6.160434305086847,5.972722609069434,1.7576666419991953,12,0,31.500000000000007,0.0,10.200000000000001,-7.2,1
R,27,HUL,11.0,2.0,HARD,6.0,88.411,82.0,4.983606621708336,inf,1,32.4,55.8,5.362157269112288,6.559389017616766,2.520874667125875,12,0,24.70000000000001,0.0,14.8,-9.0,1
R,27,HUL,12.0,2.0,HARD,7.0,87.856,80.2,5.111987788356544,inf,0,32.5,55.8,6.603546508473137,5.995679475045465,1.5254639538695571,10,0,36.6,0.0,11.5,-10.8,1
R,27,HUL,13.0,2.0,HARD,8.0,87.54,78.4,5.225746673713202,inf,0,32.4,54.9,7.258540065245455,5.282096801753952,0.3789282661911579,9,0,43.09999999999997,0.0,9.1,-12.6,1
R,27,HUL,14.0,2.0,HARD,9.0,87.394,76.6,5.3230099791384085,inf,0,32.5,55.4,7.141151040328005,5.559539905174055,0.741777143276386,19,0,41.3,0.0,10.200000000000001,-14.4,1
R,27,HUL,15.0,2.0,HARD,10.0,87.629,74.8,5.420534999272286,inf,0,32.6,53.8,7.342864961386288,5.10550547279896,0.17143726035450796,16,0,34.899999999999984,0.0,9.3,-16.2,1
R,27,HUL,16.0,2.0,HARD,11.0,88.638,73.0,5.517452896464707,inf,1,32.6,54.9,6.346800660885325,6.047200499568146,1.784914113636809,15,0,36.10000000000001,0.0,12.600000000000001,-18.0,1
R,27,HUL,17.0,2.0,HARD,12.0,86.977,71.2,5.598421958998375,inf,0,32.7,54.7,5.917760590381421,6.259244403064349,1.8614177131238714,11,1,32.49999999999997,0.6,12.5,-19.8,1
R,27,HUL,18.0,2.0,HARD,13.0,86.453,69.4,5.66988092298052,inf,0,32.6,54.4,6.360768465804412,5.856109036423643,1.4709281139076993,13,1,37.10000000000002,0.6,10.100000000000001,-21.6,1
R,27,HUL,19.0,2.0,HARD,14.0,86.662,67.6,5.739792912179234,inf,0,32.6,54.2,6.681163212542691,5.6355001025312195,1.1338278463409093,14,0,38.09999999999998,0.0,10.100000000000001,-23.400000000000002,1
R,27,HUL,20.0,2.0,HARD,15.0,86.345,65.8,5.802118375377063,inf,0,32.5,54.6,6.355471447326389,5.8365402354968,1.4736189668226247,14,0,33.69999999999998,0.0,9.700000000000001,-25.2,1
R,27,HUL,21.0,2.0,HARD,16.0,86.672,64.0,5.863631175598097,inf,0,32.5,53.8,6.269184573471398,5.672613677031797,1.4666783642960335,12,0,36.60000000000001,0.0,10.0,-27.0,1
R,27,HUL,23.0,2.0,HARD,18.0,86.917,60.4,5.971261839790462,inf,0,32.5,54.0,6.041153456717593,5.920518232746854,1.66297766524471,13,1,29.400000000000016,0.3000000000000028,11.600000000000001,-30.6,1
R,27,HUL,24.0,2.0,HARD,19.0,86.544,58.6,6.018593214496234,inf,0,32.4,53.5,6.2801473680741555,5.581518925354267,1.5121826860725611,15,0,28.50000000000003,0.0,9.9,-32.4,1
R,27,HUL,25.0,2.0,HARD,20.0,86.76,56.8,6.066108090103747,inf,0,32.4,53.2,6.459142141850755,5.678767848972772,1.4071735130645835,15,0,35.800000000000004,0.0,9.5,-34.2,1
R,27,HUL,26.0,2.0,HARD,21.0,86.533,55.0,6.1070228877422545,inf,0,32.5,54.0,6.261793187841409,5.337658458191475,1.3610013662152973,11,0,27.100000000000012,0.0,9.1,-36.0,1
R,27,HUL,30.0,3.0,MEDIUM,1.0,86.734,47.8,6.238324625039508,inf,0,32.3,53.3,7.351485241717285,4.756425816550493,0.022930114393322112,17,0,34.4,0.0,9.4,0.0,1
R,27,HUL,31.0,3.0,MEDIUM,2.0,86.407,46.0,6.274762021241939,inf,0,32.5,53.9,7.273239500302708,4.652247965445626,0.02409307859502187,15,0,34.0,0.0,8.5,-1.8,1
R,27,HUL,32.0,3.0,MEDIUM,3.0,86.398,44.199999999999996,6.309918278226516,inf,0,32.7,53.9,7.213743356273909,4.6287250665700395,0.018114062147116337,12,0,34.59999999999999,0.0,8.1,-3.6,1
R,27,HUL,33.0,3.0,MEDIUM,4.0,86.249,42.4,6.343880434126331,inf,0,32.7,54.5,7.318177456435695,4.660320677820844,0.021304911404813772,14,0,36.10000000000002,0.0,8.0,-5.4,1
R,27,HUL,34.0,3.0,MEDIUM,5.0,86.196,40.6,6.376726947898627,inf,0,32.8,54.2,7.307400582436601,4.742026562389588,0.020135892022160533,11,0,36.40000000000001,0.0,8.0,-7.2,1
R,27,HUL,35.0,3.0,MEDIUM,6.0,86.033,38.8,6.406879986069314,inf,0,32.8,53.8,7.309967395119627,4.603635601363254,0.013770661806978717,16,0,38.69999999999999,0.0,7.300000000000001,-9.0,1
R,27,HUL,36.0,3.0,MEDIUM,7.0,86.017,37.0,6.437751649736401,inf,0,32.8,53.7,7.0994755311372915,4.486683527041688,0.01673703800865138,18,0,38.500000000000014,0.0,7.6000000000000005,-10.8,1
R,27,HUL,37.0,3.0,MEDIUM,8.0,85.975,35.2,6.467698726104354,inf,0,32.8,53.6,7.021999349353821,4.348286335664212,0.007471906850195319,16,0,40.50000000000002,0.0,8.700000000000001,-12.6,1
R,27,HUL,38.0,3.0,MEDIUM,9.0,86.093,33.39999999999999,6.4967749901858625,inf,0,32.7,53.8,7.419308230378542,4.876363855340283,0.09614261872359,10,0,36.0,0.0,7.9,-14.4,1
R,27,HUL,39.0,3.0,MEDIUM,10.0,85.893,31.599999999999994,6.525029657843462,inf,0,32.7,53.1,7.16914883122724,4.710616866870082,0.053760792803308345,13,0,35.0,0.0,7.4,-16.2,1
R,27,HUL,40.0,3.0,MEDIUM,11.0,85.991,29.799999999999997,6.551080335043404,inf,0,32.8,53.1,7.137408899795006,4.907745232810862,0.36935261133539776,16,0,43.0,0.0,8.3,-18.0,1
R,27,HUL,41.0,3.0,MEDIUM,12.0,85.757,28.0,6.577861357721047,inf,0,32.7,53.0,6.946937870243268,4.855286395584817,0.35611116568428963,17,0,37.20000000000001,0.0,8.4,-19.8,1
R,27,HUL,42.0,3.0,MEDIUM,13.0,85.648,26.200000000000003,6.601230118728877,inf,0,32.7,53.3,6.157679733774957,5.204874466996649,1.3966817942034089,16,0,39.400000000000034,0.0,7.9,-21.6,1
R,27,HUL,43.0,3.0,MEDIUM,14.0,85.382,24.39999999999999,6.6240652277998935,inf,0,32.6,52.9,7.240975068502307,4.962652414962311,0.042252341257881555,13,0,31.299999999999997,0.0,8.3,-23.400000000000002,1
R,27,HUL,44.0,3.0,MEDIUM,15.0,86.052,22.599999999999994,6.648984550024776,inf,0,32.5,53.0,6.9279136494787465,4.765125330405524,0.40381835806932537,12,0,26.999999999999996,0.0,8.4,-25.2,1
R,27,HUL,45.0,3.0,MEDIUM,16.0,85.567,20.799999999999997,6.673297967767654,inf,0,32.6,52.7,6.310069908847717,5.149399666735653,1.2819157535934882,15,0,43.29999999999998,0.0,8.700000000000001,-27.0,1
R,27,HUL,46.0,3.0,MEDIUM,17.0,86.659,19.0,6.697034247666484,inf,0,32.6,52.7,5.770570896096197,5.693332620930616,1.7921412998117285,15,0,32.40000000000001,0.0,11.3,-28.8,1
R,27,HUL,47.0,3.0,MEDIUM,18.0,85.67,17.200000000000003,6.716594773520978,inf,0,32.8,52.3,6.887384369989739,4.911371591966482,0.34857487740471055,15,1,35.09999999999999,0.39999999999999714,8.200000000000001,-30.6,1
R,27,HUL,48.0,3.0,MEDIUM,19.0,86.256,15.399999999999991,6.738152494595957,inf,0,32.8,52.0,7.342774544022502,4.694280577638779,0.03592064826892105,14,0,36.300000000000026,0.0,7.300000000000001,-32.4,1
R,27,HUL,49.0,3.0,MEDIUM,20.0,85.912,13.599999999999994,6.7580945044277305,inf,0,32.6,52.6,7.060231667107066,4.636804446049865,0.2435218377774669,13,0,30.799999999999994,0.0,7.6000000000000005,-34.2,1
R,27,HUL,50.0,3.0,MEDIUM,21.0,85.947,11.799999999999997,6.779921907472252,inf,0,32.7,52.3,6.884079506557654,4.72463314364784,0.5563946421138529,18,0,36.29999999999999,0.0,8.1,-36.0,1
R,27,HUL,51.0,3.0,MEDIUM,22.0,85.71,10.0,6.80128303447162,inf,0,32.7,51.8,6.694155594296138,4.7963623921836795,0.7218582598713851,18,0,35.699999999999974,0.0,7.7,-37.800000000000004,1
R,27,HUL,52.0,3.0,MEDIUM,23.0,84.927,8.200000000000003,6.822197390620491,inf,0,32.6,52.2,6.1634991144262905,5.168585699283659,1.4330163484241019,12,0,46.29999999999999,0.0,8.4,-39.6,1
