session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative
R,43,COL,34.0,2.0,HARD,11.0,95.707,40.6,6.513230110912307,inf,0,25.5,38.3,6.152625571286659,4.222709700724197,1.477145955143974,13,0,29.59999999999999,0.0,14.5,-18.0,1
R,43,COL,35.0,2.0,HARD,12.0,95.458,38.8,6.539585955617669,inf,0,25.5,38.9,6.844919095611405,4.000767501785557,0.4022247202532061,14,0,33.50000000000002,0.0,14.600000000000001,-19.8,1
R,43,COL,36.0,2.0,HARD,13.0,95.137,37.0,6.566672429803241,inf,0,25.4,38.9,6.933042881346598,4.053182016895523,0.41852741894672624,12,0,36.40000000000001,0.0,13.0,-21.6,1
R,43,COL,37.0,2.0,HARD,14.0,94.759,35.2,6.593044534142437,inf,0,25.3,38.9,6.954317062841822,4.020848350030466,0.5026500218208972,12,0,32.599999999999994,0.0,11.8,-23.400000000000002,1
R,43,COL,38.0,2.0,HARD,15.0,117.349,33.39999999999999,6.61472560020376,inf,1,25.4,38.9,2.4908598378893556,4.3758405173631765,3.014140162110642,7,0,9.09999999999999,0.0,22.700000000000003,-25.2,0
R,43,COL,39.0,2.0,HARD,16.0,94.609,31.599999999999994,6.638567789166521,inf,0,25.3,38.8,7.188573853134903,4.011153756405608,0.1351970136347367,12,0,36.19999999999999,0.0,13.5,-27.0,1
R,43,COL,40.0,2.0,HARD,17.0,94.765,29.799999999999997,6.665683717782408,inf,0,25.4,38.4,6.888806583800356,4.114252542791096,0.3394416754545224,15,0,35.399999999999984,0.0,13.600000000000001,-28.8,1
R,43,COL,41.0,2.0,HARD,18.0,94.718,28.0,6.690842277418564,inf,0,25.6,38.7,6.72817339170377,4.129860097397895,0.48089118420738297,13,0,36.19999999999999,0.0,13.4,-30.6,1
R,43,COL,42.0,2.0,HARD,19.0,94.624,26.200000000000003,6.714170529909472,inf,0,25.4,38.7,7.282493456147751,3.942200521466343,0.07050602169839912,14,0,35.40000000000001,0.0,12.200000000000001,-32.4,1
R,43,COL,43.0,2.0,HARD,20.0,94.785,24.39999999999999,6.736966958001855,inf,0,25.6,38.7,6.871205380956191,4.078171044849585,0.29927922380730154,11,0,31.799999999999986,0.0,12.4,-34.2,1
R,43,COL,44.0,2.0,HARD,21.0,94.432,22.599999999999994,6.7580945044277305,inf,0,25.4,38.7,5.858944543635879,4.414263398907193,1.3495948105140223,12,0,27.900000000000006,0.0,13.5,-36.0,1
R,43,COL,45.0,2.0,HARD,22.0,94.565,20.799999999999997,6.782192056006791,inf,0,25.4,38.7,6.02565754621755,4.286960036852992,1.4040015850919956,14,0,31.80000000000001,0.0,14.3,-37.800000000000004,1
